省份,科类,选科要求,专业,录取人数,批次,最高分,最低分,平行志愿,征求志愿
浙江,艺术类,不提科目要求,播音与主持艺术,3,艺术类统考,544,541,3,
浙江,艺术类,不提科目要求,美术学,2,艺术类统考,539,538,2,
浙江,艺术类,不提科目要求,环境设计,2,艺术类统考,538,534,2,
浙江,艺术类,不提科目要求,音乐学,2,艺术类统考,494,494,2,
浙江,艺术类,不提科目要求,音乐教育,2,艺术类统考,496,495,2,
浙江,综合改革,不提科目要求,汉语言文学,3,普通类,573,573,3,
浙江,综合改革,不提科目要求,法学,2,普通类,581,580,2,
浙江,综合改革,物理+化学,电气工程及其自动化,4,普通类,514,509,4,
浙江,综合改革,物理+化学,眼视光学,5,普通类,515,505,5,
