省份,科类,选科要求,专业,录取人数,批次,最高分,最低分,平行志愿,征求志愿
广东,历史等科目类,历史+不限,汉语言文学,2,本科批次,492,492,2,
广东,历史等科目类,历史+不限,广告学,2,本科批次,490,490,2,
广东,历史等科目类,历史+不限,英语,3,本科批次,491,490,3,
广东,历史等科目类,历史+化学,眼视光学,2,本科批次,489,485,2,
广东,物理等科目类,物理+不限,汉语言文学,2,本科批次,495,492,2,
广东,物理等科目类,物理+不限,广告学,2,本科批次,493,492,2,
广东,物理等科目类,物理+不限,英语,3,本科批次,494,491,3,
广东,物理等科目类,物理+不限,电气工程及其自动化,6,本科批次,504,489,6,
广东,物理等科目类,物理+化学,眼视光学,8,本科批次,492,485,8,
